part_id_cylinder_bottom,part_id_piston_rod,assembly_rework,assembly_pressure,saw_weight,mill_surface_roughness,mill_parallelism,mill_groove_depth,mill_groove_diameter,lathe_coaxiality,lathe_diameter,lathe_length,saw_anomaly,mill_anomaly,saw_weight_qcpass,mill_surface_roughness_qcpass,mill_parallelism_qcpass,mill_groove_depth_qcpass,mill_groove_diameter_qcpass,lathe_coaxiality_qcpass,lathe_diameter_qcpass,lathe_length_qcpass,assembly_pressure_qcpass,saw_weight_missing,lathe_coaxiality_missing,lathe_diameter_missing,lathe_length_missing,saw_anomaly_missing,mill_anomaly_missing,fail
121704,208401,n,10187.167,0.590132666,2.394,0.02,0.805,-0.034,33.2,0.01,163.625,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
119804,208403,n,9991.0,0.580527943,2.317,0.023,0.802,-0.032,41.8,0.002,163.642,0.0,0.0,True,True,True,True,True,True,True,True,False,0,0,0,0,0,0,0
119403,208502,n,7205.5,0.581077685,2.031,0.0265,0.804,-0.0345,31.1,0.0,163.642,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
121902,208503,n,8260.5,0.591717961,2.259,0.02,0.808,-0.033,17.3,0.003,163.638,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102301,208602,n,11536.333,0.528702034,1.844,0.039,0.789,-0.0315,32.8,-0.001,163.635,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
108202,208603,n,10160.0,0.589323487,2.076,0.0265,0.794,-0.032,91.3,0.003,163.634,0.0,0.0,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0
115604,208801,n,10229.167,0.585396281,2.218,0.0165,0.796,-0.0335,40.4,0.005,163.637,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
119904,208802,n,10288.833,0.575529409,2.291,0.0245,0.804,-0.0335,30.7,-0.002,163.643,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
119604,208803,n,10353.0,0.578894797,2.355,0.014,0.802,-0.035,61.7,0.002,163.624,0.0,0.0,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0
120404,208901,n,10389.333,0.573882481,2.199,0.016,0.806,-0.0305,31.4,0.007,163.692,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107804,208902,n,10215.0,0.588214535,1.605,0.0635,0.803,-0.033,15.9,0.002,163.637,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102701,208903,n,10126.833,0.525176331,2.036,0.0235,0.792,-0.035,19.8,0.001,163.671,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
122202,209001,n,10108.5,0.588654041,2.384,0.0185,0.811,-0.0305,25.0,0.003,163.69,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102902,209004,y,9265.167,0.524850809,1.92,0.028,0.792,-0.034,27.4,0.004,163.64,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
120003,209101,n,10014.833,0.579702583,2.073,0.0165,0.807,-0.0295,44.6,0.005,163.64,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
106902,209103,y,10747.833,0.548849185,1.907,0.0185,0.801,-0.0365,42.5,0.0,163.619,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107101,209201,y,9926.0,0.548409355,1.795,0.021,0.807,-0.033,27.7,0.009,163.666,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107102,209203,y,10049.0,0.547394184,1.723,0.1085,0.836,-0.032,50.9,0.0,163.484,0.0,0.0,True,True,False,True,True,,,,True,0,0,0,0,0,0,1
119304,209204,n,9804.0,0.580299088,2.003,0.0195,0.801,-0.0345,23.2,-0.004,163.731,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102602,209301,n,10371.667,0.527126831,2.044,0.023,0.788,-0.0275,38.9,0.01,163.643,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
122102,209302,n,10240.5,0.59021965,2.356,0.03,0.802,-0.0305,29.8,0.002,163.666,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
119303,209303,n,10643.0,0.57885919,2.023,0.053,0.8,-0.035,21.8,0.002,163.712,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
115504,209304,n,10249.5,0.584484206,2.467,0.0145,0.797,-0.035,57.0,0.017,163.652,0.0,0.0,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0
120304,209401,n,10549.667,0.574371678,2.427,0.036,0.804,-0.0305,30.4,0.006,163.655,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
120303,209402,n,9683.333,0.577117608,2.12,0.0195,0.804,-0.034,15.9,0.013,163.641,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
121803,209403,n,9992.0,0.594435176,2.526,0.0265,0.805,-0.0325,5.13,-0.002,163.727,0.0,0.0,True,False,True,True,True,True,True,True,True,0,0,0,0,0,0,0
115502,209501,n,10478.5,0.584535092,2.31,0.019,0.798,-0.035,29.0,0.015,163.729,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102101,209503,n,10452.167,0.529417404,1.992,0.0305,0.78,-0.0275,26.7,-0.004,163.675,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
115602,209504,n,9985.5,0.588068201,2.345,0.024,0.794,-0.03,24.6,0.008,163.686,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
120204,209601,n,10423.333,0.57415909,2.163,0.0245,0.804,-0.0325,32.1,-0.007,163.702,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107802,209602,n,10975.0,0.581879026,2.093,0.0685,0.809,-0.0325,41.1,-0.004,163.659,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
120302,209603,n,10538.0,0.577759213,1.872,0.0185,0.803,-0.0315,24.5,-0.011,163.703,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
120402,209604,y,10593.167,0.577331595,2.142,0.0155,0.808,-0.0315,19.9,0.006,163.716,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
120203,209701,n,10171.0,0.575913406,1.971,0.022,0.796,-0.0125,25.5,0.012,163.653,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107803,209702,n,10203.0,0.585553333,2.188,0.041,0.794,-0.038,33.9,0.011,163.651,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
122002,209703,n,10342.0,0.591681449,2.184,0.021,0.808,-0.0315,45.6,0.015,163.676,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
119903,209704,y,11227.667,0.579028792,2.179,0.0175,0.81,-0.0325,43.2,0.012,163.681,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
108102,209801,n,10303.0,0.589623931,1.702,0.0525,0.795,-0.0335,60.7,-0.007,163.733,0.0,0.0,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0
120004,209802,n,9755.667,0.577487227,2.06,0.026,0.806,-0.0345,35.1,-0.011,163.586,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102801,209803,n,10195.167,0.526277524,2.042,0.023,0.791,-0.0325,44.6,0.005,163.63,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
108001,209804,n,9258.833,0.585942518,2.26,0.0305,0.727,-0.0365,19.9,-0.01,163.584,0.0,0.0,True,True,True,False,True,True,True,True,True,0,0,0,0,0,0,0
108201,209901,n,11083.5,0.590843127,2.176,0.023,0.79,-0.0325,24.6,0.01,163.627,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
121804,209902,n,9360.5,0.589596072,2.037,0.0195,0.812,-0.032,35.7,-0.005,163.654,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102803,209903,y,7775.667,0.525516718,2.015,0.021,0.792,-0.035,15.9,0.006,163.641,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
120202,209904,n,9756.167,0.575184185,1.962,0.0255,0.802,-0.0325,27.0,-0.002,163.582,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102903,210001,y,8520.167,0.5265912,1.944,0.0185,0.787,-0.0335,21.9,0.011,163.702,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
103002,210002,n,9923.167,0.527202773,2.066,0.0605,0.789,-0.0365,28.3,0.005,163.7,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
119504,210003,y,9913.667,0.578371751,1.895,0.0205,0.802,-0.035,30.4,0.008,163.635,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
120104,210004,n,9788.5,0.576800573,1.974,0.028,0.799,-0.036,55.3,0.01,163.636,0.0,0.0,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0
102403,210101,n,10702.5,0.527664639,1.626,0.0215,0.791,-0.029,42.8,0.008,163.646,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102104,210102,y,10382.167,0.526166841,1.539,0.038,0.785,-0.0285,31.2,0.009,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102303,210103,y,10572.167,0.526384352,2.118,0.0295,0.782,-0.0275,53.7,0.009,163.665,0.0,0.0,True,True,True,True,True,,,,False,0,0,0,0,0,0,1
102703,210104,n,7205.333,0.525492918,2.321,0.0255,0.792,-0.0355,21.7,0.006,163.691,0.0,0.0,True,True,True,True,True,True,True,True,False,0,0,0,0,0,0,0
120103,210201,y,6273.833,0.562267846,2.257,0.028,0.798,-0.035,10.1,0.006,163.672,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102204,210202,y,10944.333,0.529601096,1.419,0.058,0.782,-0.0315,29.8,0.003,163.637,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102404,210203,y,9071.5,0.528329089,1.622,0.03,0.781,-0.0265,30.2,0.007,163.648,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102202,210204,y,9606.833,0.530455384,1.701,0.0315,0.784,-0.0285,36.2,0.002,163.65,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102102,210301,y,10733.167,0.532152555,1.284,0.037,0.778,-0.0275,42.5,0.005,163.665,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107801,210302,n,10341.333,0.585453984,2.135,0.0415,0.794,-0.0345,32.0,-0.003,163.614,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
108004,210303,n,11678.333,0.588108996,2.193,0.1225,0.798,-0.034,36.0,-0.002,163.598,0.0,0.0,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0
107302,210304,y,10567.5,0.552529887,2.041,0.019,0.8,-0.0335,33.7,-0.002,163.611,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107903,210401,n,9545.333,0.588811695,1.94,0.032,0.792,-0.031,14.0,0.001,163.595,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
104503,210402,n,9748.333,0.55283016,1.663,0.042,0.794,-0.023,42.9,-0.002,163.614,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
119603,210403,n,10047.167,0.579023943,1.921,0.018,0.802,-0.0315,42.4,0.0,163.587,0.0,0.0,True,True,True,True,True,True,True,True,False,0,0,0,0,0,0,0
107401,210404,y,7350.833,0.593016991,2.17,0.0195,0.801,-0.032,24.3,-0.002,163.613,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102804,210501,n,9674.167,0.52643554,2.002,0.0245,0.791,-0.0315,40.3,0.006,163.592,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
100201,210502,y,10012.0,0.530946676,1.605,0.021,0.808,-0.0285,22.6,0.0,163.631,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
120102,210503,n,11218.0,0.576130384,2.137,0.0285,0.806,-0.032,29.0,0.003,163.606,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107103,210504,y,8809.5,0.548972721,1.962,0.044,0.81,-0.03,35.9,0.002,163.617,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
108002,210601,n,10366.167,0.589981923,2.063,0.0305,0.796,-0.0325,67.4,0.008,163.607,0.0,0.0,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0
107703,210602,n,9868.667,0.587503377,1.889,0.029,0.794,-0.032,36.4,0.0,163.668,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107902,210603,n,10103.5,0.590270632,2.012,0.037,0.799,-0.032,42.8,-0.002,163.614,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
120403,210604,y,10117.5,0.575659728,2.532,0.021,0.807,-0.031,36.8,0.001,163.625,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,1
103004,210701,y,10742.0,0.524754606,2.266,0.018,0.792,-0.032,24.6,0.005,163.611,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102201,210702,n,9530.333,0.526938164,2.312,0.031,0.781,-0.028,44.2,-0.001,163.61,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
108104,210703,n,9760.167,0.59110184,1.741,0.1005,0.783,-0.0355,30.9,0.002,163.616,0.0,0.0,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0
119704,210704,n,11057.5,0.580899155,2.105,0.05,0.813,-0.032,49.4,-0.002,163.611,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107901,210801,n,10902.0,0.601503916,1.856,0.035,0.801,-0.0355,44.1,0.011,163.61,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
119803,210802,n,9570.167,0.57796621,2.291,0.023,0.798,-0.0355,12.9,0.003,163.612,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107203,210803,y,10121.333,0.551881477,2.072,0.0415,0.81,-0.0325,32.9,0.002,163.705,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107601,210804,y,10293.0,0.591001169,1.839,0.069,0.79,-0.0315,43.7,0.003,163.638,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
100103,210901,y,9581.667,0.529678721,1.995,0.0245,0.8,-0.031,31.9,0.005,163.647,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107104,210902,y,9462.333,0.551295872,1.967,0.063,0.808,-0.0275,9.64,0.009,163.632,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
106904,210903,y,10087.0,0.548170552,1.714,0.0635,0.808,-0.0335,21.7,0.006,163.645,0.0,0.0,True,True,True,True,True,,,,False,0,0,0,0,0,0,1
107001,210904,y,84.0,0.548660067,1.682,0.063,0.804,-0.024,46.4,0.007,163.677,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
103001,211001,y,10792.0,0.524174425,2.134,0.0245,0.793,-0.0305,54.9,0.013,163.698,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107701,211002,y,10332.5,0.5919344,1.829,0.029,0.795,-0.03,40.0,0.008,163.622,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107003,211003,y,10446.333,0.547930941,1.821,0.0315,0.796,-0.032,32.2,0.007,163.644,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107404,211004,y,10288.167,0.57661768,2.144,0.0175,0.781,-0.027,33.7,0.006,163.623,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102702,211101,n,11512.0,0.523784202,2.11,0.0475,0.793,-0.0355,96.7,-0.007,163.713,0.0,0.0,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0
107301,211102,y,10218.5,0.551922936,2.18,0.02,0.794,-0.0315,44.2,-0.015,163.6,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107502,211103,y,10642.5,0.589135042,2.062,0.032,0.799,-0.032,48.1,-0.007,163.629,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107202,211104,y,10093.667,0.552084464,1.7,0.019,0.809,-0.0325,48.6,-0.005,163.685,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
102904,211201,n,9376.0,0.525943262,1.636,0.0455,0.793,-0.034,17.1,0.004,163.643,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107002,211202,y,10411.167,0.54824371,1.739,0.0235,0.802,-0.033,23.0,-0.001,163.732,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
108204,211203,n,10359.5,0.590628436,2.1,0.02,0.793,-0.038,31.1,0.007,163.644,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
102802,211204,y,10264.667,0.525257498,1.835,0.0595,0.798,-0.0345,11.1,0.005,163.685,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
108101,211301,y,10176.167,0.591347536,2.025,0.0225,0.793,-0.0345,17.4,0.008,163.631,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
106803,211302,y,10215.667,0.547749276,1.817,0.0205,0.8,-0.0325,40.1,-0.003,163.7,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107702,211303,y,9365.667,0.58122749,1.849,0.0195,0.8,-0.0315,24.3,0.003,163.607,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
100204,211401,y,9995.833,0.531794579,1.468,0.0335,0.792,-0.027,18.5,-0.007,163.609,0.0,0.0,True,True,True,True,True,,,,False,0,0,0,0,0,0,1
100203,211402,n,5455.667,0.532307988,1.305,0.0295,0.808,-0.029,27.4,-0.006,163.652,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
107501,211403,n,9617.0,0.576641522,2.137,0.0275,0.8,-0.0365,52.4,-0.009,163.607,0.0,0.0,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0
106804,211404,y,9548.667,0.549238466,1.921,0.021,0.798,-0.0325,20.2,-0.005,163.612,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
100304,211501,y,10494.167,0.531809265,1.215,0.0225,0.804,-0.028,38.6,0.014,163.602,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107303,211502,y,9826.5,0.553325883,2.041,0.0355,0.802,-0.0295,38.3,0.01,163.631,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
108103,211503,n,11132.0,0.586460299,2.075,0.0205,0.791,-0.0345,39.1,0.019,163.611,0.0,0.0,True,True,True,True,True,True,False,True,True,0,0,0,0,0,0,0
107602,211504,n,11668.167,0.581639365,1.936,0.064,0.795,-0.0315,37.4,0.009,163.604,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
100403,211601,y,7957.167,0.520474774,1.285,0.0495,0.805,-0.0305,37.7,0.017,163.638,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
107504,211602,y,9695.167,0.578452375,2.234,0.038,0.805,-0.028,45.9,0.01,163.609,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,1
104602,211603,n,10019.0,0.55242717,1.552,0.034,0.792,-0.0275,31.5,0.007,163.61,0.0,0.0,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0
106901,211604,y,9933.167,0.549210087,1.907,0.0155,0.794,-0.0315,35.0,0.01,163.606,0.0,0.0,True,True,True,True,True,,,,False,0,0,0,0,0,0,1
103502,214102,y,87.667,0.528823687,2.248,0.023,0.794,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,False,0,1,1,1,0,0,1
101504,214104,y,90.333,0.537711487,2.262,0.0295,0.801,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,False,0,1,1,1,0,0,1
103904,214702,y,72.333,0.559215882,1.922,0.0195,0.798,-0.0345,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,False,0,1,1,1,0,0,1
104104,214704,y,86.333,0.557468223,1.635,0.048,0.795,-0.0375,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,1
103703,215001,n,13444.333,0.516034788,1.826,0.038,0.806,-0.0385,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103302,215002,n,12735.333,0.523800698,2.495,0.023,0.791,-0.0375,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103702,215003,n,12921.833,0.516659433,1.928,0.0445,0.8,-0.0385,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104102,215004,n,12795.0,0.55870674,1.965,0.0635,0.804,-0.036,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103704,215101,n,12785.667,0.518737862,1.931,0.025,0.796,-0.038,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
101704,215102,n,12987.5,0.540158215,1.6,0.02,0.799,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104101,215103,n,13356.333,0.559680498,1.754,0.0405,0.791,-0.035,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103804,215104,n,12789.833,0.562750523,1.872,0.022,0.798,-0.033,28.4,0.007,163.644,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
103503,215201,n,12384.0,0.532255308,2.325,0.04,0.8,-0.0365,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
101404,215202,n,12934.0,0.537125504,2.591,0.036,0.803,-0.031,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
102003,215203,n,11515.167,0.528991763,1.52,0.0265,0.794,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104001,215204,n,12886.333,0.559541863,1.718,0.019,0.798,-0.0375,47.1,0.005,163.668,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
103203,215301,n,11488.0,0.522319328,1.894,0.064,0.789,-0.038,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103902,215302,n,12388.333,0.57112405,1.65,0.0595,0.804,-0.0405,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103101,215303,n,10858.0,0.521954675,2.15,0.019,0.796,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103301,215304,n,13023.5,0.521904382,2.025,0.027,0.788,-0.0375,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103102,215401,n,12785.167,0.521908164,2.004,0.026,0.798,-0.0315,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
102001,215402,n,13131.333,0.529239503,1.522,0.018,0.798,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104704,215403,n,12646.667,0.552362332,1.843,0.0295,0.806,-0.037,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103204,215404,n,12596.667,0.522811149,2.257,0.048,0.788,-0.044,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103103,215501,n,12941.167,0.523395738,2.249,0.0515,0.78,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
101902,215502,n,12150.667,0.530809163,1.38,0.0425,0.801,-0.0315,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103803,215503,n,13214.0,0.520116816,1.708,0.024,0.801,-0.0405,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104604,215504,n,12775.167,0.552180883,1.654,0.0395,0.806,-0.0415,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
101904,215601,n,13076.5,0.529795423,1.715,0.0185,0.797,-0.031,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104202,215602,n,12718.5,0.559205441,1.732,0.0275,0.799,-0.0365,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104201,215603,n,13083.0,0.556933413,1.918,0.0425,0.799,-0.039,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
101803,215604,n,12936.333,0.534678027,1.908,0.042,0.796,-0.031,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103201,215701,n,13807.833,0.522891683,1.826,0.022,0.789,-0.0335,51.7,0.001,163.644,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101202,215702,n,13153.667,0.543322411,2.837,0.024,0.801,-0.0395,44.8,0.0,163.682,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101601,215703,n,13492.5,0.538146084,2.241,0.0305,0.8,-0.0325,60.4,0.002,163.674,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101502,215704,n,13342.667,0.54127317,2.277,0.023,0.795,-0.032,45.6,0.005,163.654,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101604,215801,n,13528.0,0.539357009,1.641,0.02,0.804,-0.0325,78.7,0.021,163.64,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101804,215802,n,13020.833,0.529595429,1.614,0.023,0.796,-0.032,29.3,0.021,163.653,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101503,215803,n,12256.833,0.53962088,2.301,0.024,0.798,-0.0305,47.2,0.016,163.653,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101702,215804,n,13345.833,0.541981957,1.948,0.0195,0.799,-0.033,24.7,0.003,163.653,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
104203,215901,n,13707.667,0.558162655,1.767,0.041,0.793,-0.038,31.9,0.003,163.64,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
102002,215902,n,13427.833,0.528748334,1.489,0.0775,0.793,-0.031,39.9,0.001,163.646,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
104703,215903,n,12986.833,0.552591086,1.444,0.0185,0.796,-0.0345,43.8,0.002,163.655,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
